x,y
158.467948639,16.5275961222
156.157939514,15.3175913421
160.227955592,16.1975948186
159.897954288,14.1075865620
159.347952116,15.4275917767
161.767961676,14.7675891693
157.807946032,14.3275874311
158.467948639,13.3375835201
156.157939514,15.3175913421
155.057935168,17.5176000332
156.267939948,18.6176043788
158.027946901,18.2876030751
157.697945597,16.1975948186
157.147943425,17.5176000332
159.567952985,16.8575974259
155.607937341,16.4175956877
156.267939948,15.4275917767
163.307967760,17.7376009023
164.517972540,18.8376052479
162.207963414,17.6276004678
163.857969933,16.6375965568
164.517972540,15.6475926458
162.207963414,17.6276004678
162.207963414,20.9276135045
163.417968194,22.0276178500
161.107959069,20.8176130699
164.847973844,19.6076082898
164.297971671,20.9276135045
162.757965587,19.8276091589
163.417968194,18.8376052479
161.107959069,20.8176130699
159.787953854,19.6076082898
160.997958634,20.7076126354
158.687949508,19.4976078552
162.757965587,20.3776113317
162.427964283,18.2876030751
161.877962110,19.6076082898
164.297971671,18.9476056825
160.337956027,18.5076039442
160.997958634,17.5176000332
158.687949508,19.4976078552
164.077970802,21.2576148082
162.977966456,21.1476143736
164.627972974,20.1576104626
162.977966456,21.1476143736
164.187971236,24.6676282794
163.087966891,24.5576278448
164.737973409,23.5676239338
163.087966891,24.5576278448
164.737973409,24.5576278448
163.033374124,28.7443345344
163.693376731,31.9343471365
163.363375427,29.8443388800
162.813373255,31.1643440946
165.233382815,30.5043414873
163.033374124,34.2443562622
162.703372820,32.1543480056
164.573380208,32.8143506130
163.473375862,36.2243640842
163.143374558,34.1343558277
162.593372386,35.4543610423
165.013381946,34.7943584350
164.243378904,34.9043588696
165.453383684,36.0043632151
163.143374558,34.7943584350
167.213390637,35.6743619114
166.883389333,33.5843536549
166.333387160,34.9043588696
168.753396721,34.2443562622
164.793381077,33.8043545240
165.453383684,32.8143506130
163.143374558,34.7943584350
165.123382380,32.8143506130
166.333387160,33.9143549585
164.023378035,32.7043501784
168.093394113,33.5843536549
167.763392810,31.4943453983
167.213390637,32.8143506130
169.633400197,32.1543480056
165.673384553,31.7143462674
166.333387160,30.7243423564
164.023378035,32.7043501784
162.923373689,34.9043588696
164.133378469,36.0043632151
165.893385422,35.6743619114
165.563384119,33.5843536549
165.013381946,34.9043588696
167.433391506,34.2443562622
163.473375862,33.8043545240
164.133378469,32.8143506130
171.173406281,35.1243597387
172.383411061,36.2243640842
170.073401935,35.0143593041
171.723408454,34.0243553931
172.383411061,33.0343514821
170.073401935,35.0143593041
170.073401935,38.3143723408
171.283406715,39.4143766864
168.973397590,38.2043719062
172.713412365,36.9943671261
172.163410192,38.3143723408
170.623404108,37.2143679952
171.283406715,36.2243640842
168.973397590,38.2043719062
167.653392375,36.9943671261
168.863397155,38.0943714717
166.553388030,36.8843666916
170.623404108,37.7643701680
170.293402804,35.6743619114
169.743400632,36.9943671261
172.163410192,36.3343645188
168.203394548,35.8943627806
168.863397155,34.9043588696
166.553388030,36.8843666916
171.943409323,38.6443736445
170.843404977,38.5343732099
172.493411496,37.5443692989
170.843404977,38.5343732099
172.053409757,42.0543871157
170.953405412,41.9443866812
172.603411930,40.9543827702
170.953405412,41.9443866812
172.603411930,41.9443866812
157.030802621,20.0509551162
157.690805228,23.2409677184
157.360803924,21.1509594618
156.810801752,22.4709646765
159.230811312,21.8109620691
157.030802621,25.5509768441
156.700801317,23.4609685875
158.570808705,24.1209711948
157.470804359,27.5309846661
157.140803055,25.4409764095
156.590800883,26.7609816242
159.010810443,26.1009790168
158.240807401,26.2109794514
159.450812181,27.3109837970
157.140803055,26.1009790168
161.210819134,26.9809824933
160.880817830,24.8909742367
160.330815657,26.2109794514
162.750825218,25.5509768441
158.790809574,25.1109751058
159.450812181,24.1209711948
157.140803055,26.1009790168
159.120810877,24.1209711948
160.330815657,25.2209755404
158.020806532,24.0109707603
162.090822610,24.8909742367
161.760821307,22.8009659801
161.210819134,24.1209711948
163.630828694,23.4609685875
159.670813050,23.0209668493
160.330815657,22.0309629383
158.020806532,24.0109707603
156.920802186,26.2109794514
158.130806966,27.3109837970
159.890813919,26.9809824933
159.560812616,24.8909742367
159.010810443,26.2109794514
161.430820003,25.5509768441
157.470804359,25.1109751058
158.130806966,24.1209711948
165.170834778,26.4309803205
166.380839558,27.5309846661
164.070830432,26.3209798860
165.720836951,25.3309759749
166.380839558,24.3409720639
164.070830432,26.3209798860
164.070830432,29.6209929226
165.280835212,30.7209972682
162.970826087,29.5109924881
166.710840862,28.3009877080
166.160838689,29.6209929226
164.620832605,28.5209885771
165.280835212,27.5309846661
162.970826087,29.5109924881
161.650820872,28.3009877080
162.860825652,29.4009920535
160.550816527,28.1909872734
164.620832605,29.0709907499
164.290831301,26.9809824933
163.740829129,28.3009877080
166.160838689,27.6409851006
162.200823045,27.2009833624
162.860825652,26.2109794514
160.550816527,28.1909872734
165.940837820,29.9509942263
164.840833474,29.8409937918
166.490839993,28.8509898807
164.840833474,29.8409937918
166.050838254,33.3610076976
164.950833909,33.2510072630
166.600840427,32.2610033520
164.950833909,33.2510072630
166.600840427,33.2510072630
152.891098136,17.1531619769
153.551100743,20.3431745790
153.221099440,18.2531663224
152.671097267,19.5731715371
155.091106827,18.9131689298
152.891098136,22.6531837047
152.561096832,20.5631754481
154.431104220,21.2231780554
153.331099874,24.6331915267
153.001098570,22.5431832701
152.451096398,23.8631884848
154.871105958,23.2031858775
154.101102916,23.3131863120
155.311107696,24.4131906576
153.001098570,23.2031858775
157.071114649,24.0831893539
156.741113345,21.9931810973
156.191111173,23.3131863120
158.611120733,22.6531837047
154.651105089,22.2131819664
155.311107696,21.2231780554
153.001098570,23.2031858775
154.981106392,21.2231780554
156.191111173,22.3231824010
153.881102047,21.1131776209
157.951118125,21.9931810973
157.621116822,19.9031728408
157.071114649,21.2231780554
159.491124209,20.5631754481
155.531108565,20.1231737099
156.191111173,19.1331697989
153.881102047,21.1131776209
152.781097701,23.3131863120
153.991102481,24.4131906576
155.751109434,24.0831893539
155.421108131,21.9931810973
154.871105958,23.3131863120
157.291115518,22.6531837047
153.331099874,22.2131819664
153.991102481,21.2231780554
161.031130293,23.5331871811
162.241135073,24.6331915267
159.931125948,23.4231867466
161.581132466,22.4331828356
162.241135073,21.4431789246
159.931125948,23.4231867466
159.931125948,26.7231997833
161.141130728,27.8232041288
158.831121602,26.6131993487
162.571136377,25.4031945686
162.021134204,26.7231997833
160.481128120,25.6231954377
161.141130728,24.6331915267
158.831121602,26.6131993487
157.511116387,25.4031945686
158.721121167,26.5031989141
156.411112042,25.2931941340
160.481128120,26.1731976105
160.151126817,24.0831893539
159.601124644,25.4031945686
162.021134204,24.7431919612
158.061118560,24.3031902230
158.721121167,23.3131863120
156.411112042,25.2931941340
161.801133335,27.0532010869
160.701128989,26.9432006524
162.351135508,25.9531967414
160.701128989,26.9432006524
161.911133770,30.4632145582
160.811129424,30.3532141236
162.461135942,29.3632102126
160.811129424,30.3532141236
162.461135942,30.3532141236
148.751393651,15.4972801829
149.411396258,18.6872927851
149.081394955,16.5972845285
148.531392782,17.9172897432
150.951402342,17.2572871358
148.751393651,20.9973019107
148.421392347,18.9072936542
150.291399735,19.5672962615
149.191395389,22.9773097327
148.861394086,20.8873014762
148.311391913,22.2073066909
150.731401473,21.5473040835
149.961398431,21.6573045181
151.171403211,22.7573088636
148.861394086,21.5473040835
152.931410164,22.4273075600
152.601408861,20.3372993034
152.051406688,21.6573045181
154.471416248,20.9973019107
150.511400604,20.5573001725
151.171403211,19.5672962615
148.861394086,21.5473040835
150.841401908,19.5672962615
152.051406688,20.6673006071
149.741397562,19.4572958269
153.811413641,20.3372993034
153.481412337,18.2472910468
152.931410164,19.5672962615
155.351419724,18.9072936542
151.391404080,18.4672919159
152.051406688,17.4772880049
149.741397562,19.4572958269
148.641393217,21.6573045181
149.851397997,22.7573088636
151.611404950,22.4273075600
151.281403646,20.3372993034
150.731401473,21.6573045181
153.151411033,20.9973019107
149.191395389,20.5573001725
149.851397997,19.5672962615
156.891425808,21.8773053872
158.101430588,22.9773097327
155.791421463,21.7673049526
157.441427981,20.7773010416
158.101430588,19.7872971306
155.791421463,21.7673049526
155.791421463,25.0673179893
157.001426243,26.1673223349
154.691417117,24.9573175548
158.431431892,23.7473127746
157.881429719,25.0673179893
156.341423635,23.9673136438
157.001426243,22.9773097327
154.691417117,24.9573175548
153.371411902,23.7473127746
154.581416683,24.8473171202
152.271407557,23.6373123401
156.341423635,24.5173158165
156.011422332,22.4273075600
155.461420159,23.7473127746
157.881429719,23.0873101673
153.921414075,22.6473084291
154.581416683,21.6573045181
152.271407557,23.6373123401
157.661428850,25.3973192930
156.561424505,25.2873188584
158.211431023,24.2973149474
156.561424505,25.2873188584
157.771429285,28.8073327642
156.671424939,28.6973323297
158.321431457,27.7073284187
156.671424939,28.6973323297
158.321431457,28.6973323297
140.264999457,10.9436052496
140.925002064,14.1336178517
140.595000761,12.0436095952
140.044998588,13.3636148098
140.264999457,16.4436269774
139.934998153,14.3536187208
141.805005541,15.0136213282
140.705001195,18.4236347994
140.374999892,16.3336265429
139.824997719,17.6536317575
142.245007279,16.9936291502
141.475004237,17.1036295848
142.685009017,18.2036339303
140.374999892,16.9936291502
144.445015970,17.8736326266
144.115014667,15.7836243701
143.565012494,17.1036295848
145.985022054,16.4436269774
142.025006410,16.0036252392
142.685009017,15.0136213282
140.374999892,16.9936291502
142.355007714,15.0136213282
143.565012494,16.1136256737
141.255003368,14.9036208936
145.325019447,15.7836243701
144.995018143,13.6936161135
144.445015970,15.0136213282
146.865025531,14.3536187208
142.905009886,13.9136169826
141.255003368,14.9036208936
140.154999023,17.1036295848
141.365003803,18.2036339303
143.125010756,17.8736326266
142.795009452,15.7836243701
142.245007279,17.1036295848
144.665016839,16.4436269774
140.705001195,16.0036252392
141.365003803,15.0136213282
148.405031614,17.3236304539
149.615036394,18.4236347994
147.305027269,17.2136300193
148.955033787,16.2236261083
149.615036394,15.2336221973
147.305027269,17.2136300193
147.305027269,20.5136430560
148.515032049,21.6136474016
146.205022923,20.4036426214
149.945037698,19.1936378413
149.395035525,20.5136430560
147.855029442,19.4136387104
148.515032049,18.4236347994
146.205022923,20.4036426214
144.885017709,19.1936378413
146.095022489,20.2936421869
143.785013363,19.0836374068
147.855029442,19.9636408832
147.525028138,17.8736326266
146.975025965,19.1936378413
149.395035525,18.5336352340
145.435019881,18.0936334958
146.095022489,17.1036295848
143.785013363,19.0836374068
149.175034656,20.8436443597
148.075030311,20.7336439251
149.725036829,19.7436400141
148.075030311,20.7336439251
149.285035091,24.2536578309
148.185030745,24.1436573964
149.835037264,23.1536534853
148.185030745,24.1436573964
149.835037264,24.1436573964
175.910184161,46.9552116211
181.802755230,60.5986105943
180.152748711,60.5986105943
181.802755230,59.6086066833
180.152748711,60.5986105943
181.252753057,60.7086110289
180.042748277,57.1885971231
181.692754795,56.1985932121
180.042748277,57.1885971231
181.142752622,57.2985975576
178.062740455,53.5585827827
177.402737848,54.5485866937
181.362753492,54.9885884319
178.942743931,55.6485910393
179.492746104,54.3285858246
179.822747408,56.4185940812
178.062740455,56.7485953848
176.852735675,55.6485910393
178.172740889,56.8585958194
180.482750015,54.8785879974
179.822747408,55.8685919084
181.362753492,56.9685962540
181.912755664,55.6485910393
178.172740889,56.8585958194
180.482750015,58.0686005995
179.272745235,56.9685962540
179.272745235,53.6685832173
181.582754361,51.6885753953
180.922751753,52.6785793063
179.272745235,53.6685832173
181.582754361,54.8785879974
180.372749581,53.7785836518
176.632734806,52.8985801754
178.832743497,50.8085719188
176.412733937,51.4685745261
176.962736109,50.1485693115
177.292737413,52.2385775680
177.952740020,52.8985801754
176.082732633,52.2385775680
176.412733937,54.3285858246
180.765393125,56.9211668624
186.657964193,70.5645658356
185.007957675,70.5645658356
186.657964193,69.5745619246
185.007957675,70.5645658356
186.107962021,70.6745662702
184.897957241,67.1545523644
186.547963759,66.1645484533
184.897957241,67.1545523644
185.997961586,67.2645527989
182.917949419,63.5245380240
182.257946811,64.5145419350
186.217962455,64.9545436732
183.797952895,65.6145462806
184.347955068,64.2945410659
184.677956371,66.3845493225
182.917949419,66.7145506261
181.707944638,65.6145462806
183.027949853,66.8245510607
185.337958979,64.8445432387
184.677956371,65.8345471497
186.217962455,66.9345514952
186.767964628,65.6145462806
183.027949853,66.8245510607
185.337958979,68.0345558408
184.127954199,66.9345514952
184.127954199,63.6345384585
186.437963324,61.6545306365
185.777960717,62.6445345475
184.127954199,63.6345384585
186.437963324,64.8445432387
185.227958544,63.7445388931
181.487943769,62.8645354167
183.687952460,60.7745271601
181.267942900,61.4345297674
181.817945073,60.1145245527
182.147946377,62.2045328093
182.807948984,62.8645354167
180.937941597,62.2045328093
181.267942900,64.2945410659
183.320766264,55.1324056652
189.213337332,68.7758046384
187.563330814,68.7758046384
189.213337332,67.7858007274
187.563330814,68.7758046384
188.663335160,68.8858050730
187.453330379,65.3657911672
189.103336898,64.3757872562
187.453330379,65.3657911672
188.553334725,65.4757916018
185.473322557,61.7357768268
184.813319950,62.7257807378
188.773335594,63.1657824761
186.353326034,63.8257850834
186.903328207,62.5057798687
187.233329510,64.5957881253
185.473322557,64.9257894290
184.263317777,63.8257850834
185.583322992,65.0357898635
187.893332118,63.0557820415
187.233329510,64.0457859525
188.773335594,65.1457902981
189.323337767,63.8257850834
185.583322992,65.0357898635
187.893332118,66.2457946436
186.683327337,65.1457902981
186.683327337,61.8457772614
188.993336463,59.8657694394
188.333333856,60.8557733504
186.683327337,61.8457772614
188.993336463,63.0557820415
187.783331683,61.9557776960
184.043316908,61.0757742195
186.243325599,58.9857659629
183.823316039,59.6457685703
184.373318212,58.3257633556
184.703319515,60.4157716122
185.363322123,61.0757742195
183.493314735,60.4157716122
183.823316039,62.5057798687
180.509855811,64.8428235926
186.402426880,78.4862225658
184.752420361,78.4862225658
186.402426880,77.4962186548
184.752420361,78.4862225658
185.852424707,78.5962230004
184.642419927,75.0762090946
186.292426445,74.0862051836
184.642419927,75.0762090946
185.742424272,75.1862095292
182.662412105,71.4461947542
182.002409497,72.4361986652
185.962425141,72.8762004035
183.542415581,73.5362030108
184.092417754,72.2161977961
184.422419058,74.3062060527
182.662412105,74.6362073564
181.452407325,73.5362030108
182.772412539,74.7462077909
185.082421665,72.7661999689
184.422419058,73.7562038799
185.962425141,74.8562082255
186.512427314,73.5362030108
182.772412539,74.7462077909
185.082421665,75.9562125710
183.872416885,74.8562082255
183.872416885,71.5561951888
186.182426011,69.5761873668
185.522423403,70.5661912778
183.872416885,71.5561951888
186.182426011,72.7661999689
184.972421230,71.6661956233
181.232406455,70.7861921469
183.432415147,68.6961838903
181.012405586,69.3561864977
181.562407759,68.0361812830
181.892409063,70.1261895396
182.552411670,70.7861921469
180.682404283,70.1261895396
181.012405586,72.2161977961
186.642751344,66.6315847898
192.535322413,80.2749837630
190.885315894,80.2749837630
192.535322413,79.2849798520
190.885315894,80.2749837630
191.985320240,80.3849841976
190.775315460,76.8649702917
192.425321978,75.8749663807
190.775315460,76.8649702917
191.875319805,76.9749707263
188.795307638,73.2349559514
188.135305030,74.2249598624
192.095320674,74.6649616006
189.675311114,75.3249642080
190.225313287,74.0049589933
190.555314591,76.0949672499
188.795307638,76.4249685535
187.585302858,75.3249642080
188.905308072,76.5349689881
191.215317198,74.5549611661
190.555314591,75.5449650771
192.095320674,76.6449694226
192.645322847,75.3249642080
188.905308072,76.5349689881
191.215317198,77.7449737682
190.005312418,76.6449694226
190.005312418,73.3449563859
192.315321544,71.3649485639
191.655318936,72.3549524749
190.005312418,73.3449563859
192.315321544,74.5549611661
191.105316763,73.4549568205
187.365301989,72.5749533441
189.565310680,70.4849450875
187.145301119,71.1449476948
187.695303292,69.8249424801
188.025304596,71.9149507367
188.685307203,72.5749533441
186.815299816,71.9149507367
187.145301119,74.0049589933
192.009034936,64.0762116510
197.901606004,77.7196106242
196.251599486,77.7196106242
197.901606004,76.7296067132
196.251599486,77.7196106242
197.351603831,77.8296110588
196.141599051,74.3095971530
197.791605570,73.3195932420
196.141599051,74.3095971530
197.241603397,74.4195975875
194.161591229,70.6795828126
193.501588622,71.6695867236
197.461604266,72.1095884618
195.041594706,72.7695910692
195.591596878,71.4495858545
195.921598182,73.5395941111
194.161591229,73.8695954147
192.951586449,72.7695910692
194.271591664,73.9795958493
196.581600789,71.9995880273
195.921598182,72.9895919383
197.461604266,74.0895962838
198.011606439,72.7695910692
194.271591664,73.9795958493
196.581600789,75.1896006294
195.371596009,74.0895962838
195.371596009,70.7895832472
197.681605135,68.8095754251
197.021602528,69.7995793361
195.371596009,70.7895832472
197.681605135,71.9995880273
196.471600355,70.8995836817
192.731585580,70.0195802053
194.931594271,67.9295719487
192.511584711,68.5895745560
193.061586884,67.2695693414
193.391588187,69.3595775979
194.051590795,70.0195802053
192.181583407,69.3595775979
192.511584711,71.4495858545
225.244098589,89.4743270626
223.594092071,89.4743270626
225.244098589,88.4843231516
223.594092071,89.4743270626
224.694096416,89.5843274972
223.484091636,86.0643135914
225.134098155,85.0743096804
223.484091636,86.0643135914
224.584095982,86.1743140259
221.504083814,82.4342992510
220.844081207,83.4243031620
224.804096851,83.8643049003
222.384087291,84.5243075076
222.934089464,83.2043022929
223.264090767,85.2943105495
221.504083814,85.6243118532
220.294079034,84.5243075076
221.614084249,85.7343122877
223.924093375,83.7543044657
223.264090767,84.7443083767
224.804096851,85.8443127223
225.354099024,84.5243075076
221.614084249,85.7343122877
223.924093375,86.9443170678
222.714088594,85.8443127223
222.714088594,82.5442996856
225.024097720,80.5642918636
224.364095113,81.5542957746
222.714088594,82.5442996856
225.024097720,83.7543044657
223.814092940,82.6543001201
222.274086856,79.6842883871
220.404079469,79.0242857798
220.734080772,81.1142940364
221.394083380,81.7742966437
200.186228980,66.6315847898
201.678782666,74.2249598624
201.128780493,75.3249642080
200.908779624,72.5749533441
200.688778755,71.1449476948
201.238780928,69.8249424801
201.568782231,71.9149507367
200.358777451,71.9149507367
200.688778755,74.0049589933
198.141930469,66.6315847898
200.294486762,73.2349559514
199.634484155,74.2249598624
201.174490239,75.3249642080
201.724492412,74.0049589933
200.294486762,76.4249685535
199.084481982,75.3249642080
200.404487197,76.5349689881
200.404487197,76.5349689881
201.504491542,76.6449694226
201.504491542,73.3449563859
201.504491542,73.3449563859
198.864481113,72.5749533441
201.064489804,70.4849450875
198.644480244,71.1449476948
199.194482417,69.8249424801
199.524483720,71.9149507367
200.184486328,72.5749533441
198.314478940,71.9149507367
198.644480244,74.0049589933
198.397467783,72.5089430090
200.550024076,79.1123141706
199.890021469,80.1023180816
201.430027553,81.2023224272
200.550024076,82.3023267727
199.340019296,81.2023224272
200.660024511,82.4123272073
200.660024511,82.4123272073
199.120018427,78.4523115633
201.320027118,76.3623033067
198.900017558,77.0223059140
199.450019731,75.7023006994
199.780021034,77.7923089559
200.440023642,78.4523115633
198.570016254,77.7923089559
198.900017558,79.8823172125
223.966412020,81.8082076463
222.316405501,81.8082076463
223.966412020,80.8182037353
222.316405501,81.8082076463
223.416409847,81.9182080808
222.206405067,78.3981941750
223.856411585,77.4081902640
222.206405067,78.3981941750
223.306409412,78.5081946096
220.226397245,74.7681798347
223.526410282,76.1981854839
221.106400721,76.8581880912
221.656402894,75.5381828766
221.986404198,77.6281911331
220.226397245,77.9581924368
220.336397679,78.0681928714
222.646406805,76.0881850493
221.986404198,77.0781889603
223.526410282,78.1781933059
224.076412454,76.8581880912
220.336397679,78.0681928714
222.646406805,79.2781976515
221.436402025,78.1781933059
221.436402025,74.8781802692
223.746411151,72.8981724472
223.086408543,73.8881763582
221.436402025,74.8781802692
223.746411151,76.0881850493
222.536406371,74.9881807038
220.996400287,72.0181689708
220.116396810,74.1081772273
223.184587229,68.1648086731
229.077158297,81.8082076463
227.427151779,81.8082076463
229.077158297,80.8182037353
227.427151779,81.8082076463
228.527156125,81.9182080808
227.317151344,78.3981941750
228.967157863,77.4081902640
227.317151344,78.3981941750
228.417155690,78.5081946096
225.337143522,74.7681798347
224.677140915,75.7581837457
228.637156559,76.1981854839
226.217146999,76.8581880912
226.767149172,75.5381828766
227.097150475,77.6281911331
225.337143522,77.9581924368
224.127138742,76.8581880912
225.447143957,78.0681928714
227.757153083,76.0881850493
227.097150475,77.0781889603
228.637156559,78.1781933059
229.187158732,76.8581880912
225.447143957,78.0681928714
227.757153083,79.2781976515
226.547148303,78.1781933059
226.547148303,74.8781802692
228.857157428,72.8981724472
228.197154821,73.8881763582
226.547148303,74.8781802692
228.857157428,76.0881850493
227.647152648,74.9881807038
223.907137873,74.1081772273
226.107146564,72.0181689708
223.687137004,72.6781715781
224.237139177,71.3581663634
224.567140481,73.4481746200
225.227143088,74.1081772273
223.357135700,73.4481746200
223.687137004,75.5381828766
231.617318587,69.1869579286
237.509889655,82.8303569018
235.859883137,82.8303569018
237.509889655,81.8403529908
235.859883137,82.8303569018
236.959887483,82.9403573363
235.749882702,79.4203434305
237.399889221,78.4303395195
235.749882702,79.4203434305
236.849887048,79.5303438651
233.769874880,75.7903290902
233.109872273,76.7803330012
237.069887917,77.2203347394
234.649878357,77.8803373467
235.199880530,76.5603321321
235.529881833,78.6503403886
233.769874880,78.9803416923
232.559870100,77.8803373467
233.879875315,79.0903421269
236.189884441,77.1103343049
235.529881833,78.1003382159
237.069887917,79.2003425614
237.619890090,77.8803373467
233.879875315,79.0903421269
236.189884441,80.3003469070
234.979879661,79.2003425614
234.979879661,75.9003295247
237.289888786,73.9203217027
236.629886179,74.9103256137
234.979879661,75.9003295247
237.289888786,77.1103343049
236.079884006,76.0103299593
232.339869231,75.1303264828
234.539877922,73.0403182263
232.119868362,73.7003208336
232.669870535,72.3803156189
232.999871839,74.4703238755
233.659874446,75.1303264828
231.789867058,74.4703238755
232.119868362,76.5603321321
232.895005156,71.9978683813
238.787576225,85.6412673545
237.137569706,85.6412673545
238.787576225,84.6512634434
237.137569706,85.6412673545
238.237574052,85.7512677890
237.027569272,82.2312538832
238.677575790,81.2412499722
237.027569272,82.2312538832
238.127573617,82.3412543178
235.047561450,78.6012395428
234.387558843,79.5912434539
238.347574487,80.0312451921
235.927564926,80.6912477994
236.477567099,79.3712425847
236.807568403,81.4612508413
235.047561450,81.7912521450
233.837556670,80.6912477994
235.157561884,81.9012525795
237.467571010,79.9212447575
236.807568403,80.9112486685
238.347574487,82.0112530141
238.897576659,80.6912477994
235.157561884,81.9012525795
237.467571010,83.1112573597
236.257566230,82.0112530141
236.257566230,78.7112399774
238.567575356,76.7312321554
237.907572748,77.7212360664
236.257566230,78.7112399774
238.567575356,79.9212447575
237.357570576,78.8212404120
233.617555801,77.9412369355
235.817564492,75.8512286789
233.397554932,76.5112312863
233.947557104,75.1912260716
234.277558408,77.2812343282
234.937561015,77.9412369355
233.067553628,77.2812343282
233.397554932,79.3712425847
233.661617098,78.8973758560
239.554188166,92.5407748292
237.904181648,92.5407748292
239.554188166,91.5507709182
237.904181648,92.5407748292
239.004185994,92.6507752637
237.794181214,89.1307613579
239.444187732,88.1407574469
237.794181214,89.1307613579
238.894185559,89.2407617925
235.814173392,85.5007470176
235.154170784,86.4907509286
239.114186428,86.9307526668
236.694176868,87.5907552741
237.244179041,86.2707500595
237.574180344,88.3607583160
235.814173392,88.6907596197
234.604168611,87.5907552741
235.924173826,88.8007600543
238.234182952,86.8207522323
237.574180344,87.8107561433
239.114186428,88.9107604888
239.664188601,87.5907552741
235.924173826,88.8007600543
238.234182952,90.0107648344
237.024178172,88.9107604888
237.024178172,85.6107474521
239.334187297,83.6307396301
238.674184690,84.6207435411
237.024178172,85.6107474521
239.334187297,86.8207522323
238.124182517,85.7207478867
234.384167742,84.8407444102
236.584176433,82.7507361537
234.164166873,83.4107387610
234.714169046,82.0907335463
235.044170350,84.1807418029
235.704172957,84.8407444102
233.834165569,84.1807418029
234.164166873,86.2707500595
231.106243959,79.6639877976
236.998815028,93.3073867708
235.348808509,93.3073867708
236.998815028,92.3173828598
235.348808509,93.3073867708
236.448812855,93.4173872054
235.238808075,89.8973732996
236.888814593,88.9073693886
235.238808075,89.8973732996
236.338812420,90.0073737341
233.258800253,86.2673589592
232.598797645,87.2573628702
236.558813289,87.6973646084
234.138803729,88.3573672158
234.688805902,87.0373620011
235.018807206,89.1273702577
233.258800253,89.4573715613
232.048795473,88.3573672158
233.368800687,89.5673719959
235.678809813,87.5873641739
235.018807206,88.5773680849
236.558813289,89.6773724305
237.108815462,88.3573672158
233.368800687,89.5673719959
235.678809813,90.7773767760
234.468805033,89.6773724305
234.468805033,86.3773593938
236.778814159,84.3973515718
236.118811551,85.3873554828
234.468805033,86.3773593938
236.778814159,87.5873641739
235.568809378,86.4873598283
231.828794603,85.6073563519
234.028803295,83.5173480953
231.608793734,84.1773507026
232.158795907,82.8573454880
232.488797211,84.9473537445
233.148799818,85.6073563519
231.278792431,84.9473537445
231.608793734,87.0373620011
226.251034995,87.5856445279
232.143606064,101.229043501
230.493599546,101.229043501
232.143606064,100.239039590
230.493599546,101.229043501
231.593603891,101.339043936
230.383599111,97.8190300298
232.033605629,96.8290261188
230.383599111,97.8190300298
231.483603457,97.9290304644
228.403591289,94.1890156895
227.743588682,95.1790196005
231.703604326,95.6190213387
229.283594765,96.2790239460
229.833596938,94.9590187314
230.163598242,97.0490269879
228.403591289,97.3790282916
227.193586509,96.2790239460
228.513591724,97.4890287261
230.823600849,95.5090209041
230.163598242,96.4990248151
231.703604326,97.5990291607
232.253606498,96.2790239460
228.513591724,97.4890287261
230.823600849,98.6990335063
229.613596069,97.5990291607
229.613596069,94.2990161240
231.923605195,92.3190083020
231.263602587,93.3090122130
229.613596069,94.2990161240
231.923605195,95.5090209041
230.713600415,94.4090165586
226.973585640,93.5290130821
229.173594331,91.4390048255
226.753584771,92.0990074329
227.303586943,90.7790022182
227.633588247,92.8690104748
228.293590854,93.5290130821
226.423583467,92.8690104748
226.753584771,94.9590187314
227.784258879,95.7628385720
233.676829947,109.406237545
232.026823429,109.406237545
233.676829947,108.416233634
232.026823429,109.406237545
233.126827774,109.516237980
231.916822994,105.996224074
233.566829513,105.006220163
231.916822994,105.996224074
233.016827340,106.106224508
229.936815172,102.366209734
229.276812565,103.356213645
233.236828209,103.796215383
230.816818649,104.456217990
231.366820822,103.136212775
231.696822125,105.226221032
229.936815172,105.556222336
228.726810392,104.456217990
230.046815607,105.666222770
232.356824733,103.686214948
231.696822125,104.676218859
233.236828209,105.776223205
233.786830382,104.456217990
230.046815607,105.666222770
232.356824733,106.876227550
231.146819952,105.776223205
231.146819952,102.476210168
233.456829078,100.496202346
232.796826471,101.486206257
231.146819952,102.476210168
233.456829078,103.686214948
232.246824298,102.586210603
228.506809523,101.706207126
230.706818214,99.6161988697
228.286808654,100.276201477
228.836810827,98.9561962623
229.166812130,101.046204519
229.826814738,101.706207126
227.956807350,101.046204519
228.286808654,103.136212775
227.528721565,79.4084504837
233.421292633,93.0518494569
231.771286115,93.0518494569
233.421292633,92.0618455459
231.771286115,93.0518494569
232.871290461,93.1618498915
231.661285680,89.6418359857
233.311292199,88.6518320747
231.661285680,89.6418359857
232.761290026,89.7518364202
229.681277858,86.0118216453
229.021275251,87.0018255563
232.981290895,87.4418272946
230.561281335,88.1018299019
231.111283508,86.7818246872
231.441284811,88.8718329438
229.681277858,89.2018342475
228.471273078,88.1018299019
229.791278293,89.3118346820
232.101287419,87.3318268600
231.441284811,88.3218307710
232.981290895,89.4218351166
233.531293068,88.1018299019
229.791278293,89.3118346820
232.101287419,90.5218394621
230.891282639,89.4218351166
230.891282639,86.1218220799
233.201291764,84.1418142579
232.541289157,85.1318181689
230.891282639,86.1218220799
233.201291764,87.3318268600
231.991286984,86.2318225144
228.251272209,85.3518190380
230.451280900,83.2618107814
228.031271340,83.9218133888
